 x y
0 0.002555719872977579 0.0
1 0.002792973081383583 0.0
2 0.0030522510372958 0.0
3 0.0033355983474277562 0.003846153846153846
4 0.0036452494239203417 0.015384615384615384
5 0.003983646104405373 0.03461538461538462
6 0.004353456907779185 0.06538461538461539
7 0.004757598077532867 0.1076923076923077
8 0.005199256578582059 0.19615384615384612
9 0.005681915228944027 0.41538461538461535
10 0.0062093801644447 0.773076923076923
11 0.006785810853036066 1.0
12 0.007415752895409977 0.8499999999999999
13 0.0081041738705665 0.5307692307692308
14 0.008856502509006789 0.28076923076923077
15 0.009678671502461307 0.13076923076923078
16 0.010577164287741163 0.05384615384615385
17 0.011559066173639285 0.019230769230769232
18 0.012632120214056528 0.0
19 0.013804788267955384 0.0
