 x y
0 121.11095547750705 0.0
1 130.57019601926112 0.0
2 140.76824034035937 0.0
3 151.7627919130799 0.0
4 163.6160610771615 0.0
5 176.39511704382537 0.0008480165834354094
6 190.1722673926912 0.004334306982003204
7 205.0254672088906 0.009987750871572599
8 221.03876017539352 0.02694808254028079
9 238.30275411637484 0.08385941769527938
10 256.91513368238293 0.2366908508433054
11 276.9812130782301 0.4715914444549138
12 298.6145319610988 0.6832186940544616
13 321.9374978806266 0.8694996702157732
14 347.0820788960812 1.0
15 374.19055028965266 0.9334778102327335
16 403.4162996009817 0.7010270423066052
17 434.924694538042 0.4440780175256761
18 468.89401867526533 0.2169980212946387
19 505.5164802333596 0.00640723640817865
20 544.9992996487865 0.0
