 x y
0 0.5708075085818018 0.0
1 0.6153898133404937 0.0
2 0.6634541709238501 0.0
3 0.7152725433118396 0.0
4 0.7711381337815263 0.0
5 0.8313670459356665 0.0
6 0.8963000723079461 0.0
7 0.9663046226652999 0.0
8 1.0417768029182046 0.0072992700729927005
9 1.1231436564020165 0.031688101031166725
10 1.2108655802111714 0.08098713938129996
11 1.3054389302585605 0.24881242034526704
12 1.4073988298002593 0.6465647086085042
13 1.5173221973170508 1.0
14 1.6358310108853689 0.9496002780674313
15 1.7635958275084131 0.6543274244004171
16 1.9013395773208244 0.3829220252577917
17 2.0498416541356246 0.1767466110531804
18 2.2099423254789117 0.0
19 2.3825474870655587 0.0
