 x y
0 1.525819521837558 0.0
1 1.6449920097719475 0.0
2 1.7734723363315554 0.0
3 1.911987480212344 0.0
4 2.0613211999971712 0.0
5 2.2223184688876114 0.0038711027411592385
6 2.3958902558057202 0.016844528143963172
7 2.583018679918599 0.06151914626490898
8 2.7847625677515353 0.16844528143963172
9 3.0022634443334777 0.36001255492780915
10 3.236751992274458 0.6299435028248588
11 3.4895550153222943 0.8684871311989956
12 3.7621029458003763 0.9901653065494874
13 4.055937938405784 1.0
14 4.372722596164774 0.880205063820883
15 4.714249377919606 0.6650973006905211
16 5.08245074057699 0.43816698053986186
17 5.479410073505895 0.23080142289181838
18 5.907373486954718 0.03337518309269722
19 6.368762521190049 0.002301736765013601
