 x y
0 0.6446666943330777 0.0
1 0.6950176911269766 0.0
2 0.7493012982145747 0.0
3 0.8078246678809679 0.0
4 0.8709189422091711 0.0
5 0.9389411267774082 0.0023275020647195734
6 1.0122761106995075 0.010961783917711538
7 1.091338844438374 0.0334859974472558
8 1.1765766877152337 0.08333959005931375
9 1.2684719407997953 0.23823109843081314
10 1.3675445735041034 0.5349500713266762
11 1.4743551673215076 0.8368496133343344
12 1.5895080873582277 1.0
13 1.7136549020052088 0.9686913431939334
14 1.8474980696997592 0.7752083489751482
15 1.991794913637729 0.5154290862677378
16 2.1473619069262977 0.29611832720174186
17 2.3150792924239947 0.1778662061716345
18 2.495896063408345 0.11179517981830468
19 2.6908353332531885 0.0006006456941211803
