 x y
0 0.16718923091958987 0.0
1 0.18401401444935142 0.0
2 0.20253192940430315 0.0
3 0.22291336097946976 0.012
4 0.24534584077342833 0.036
5 0.2700357722853784 0.044
6 0.2972103300544645 0.044
7 0.32711954991552333 0.188
8 0.3600386296039079 0.604
9 0.3962704608774853 0.9919999999999999
10 0.4361484164541165 1.0
11 0.4800394174075097 0.756
12 0.5283473092448653 0.49599999999999994
13 0.5815165777299401 0.27599999999999997
14 0.6400364386411945 0.128
15 0.7044453390952958 0.052
16 0.7753359118531078 0.02
17 0.853360428193235 0.004
18 0.9392367995255556 0.0
19 1.0337551829661957 0.0
