 x y
0 0.002029903376102808 0.0
1 0.0021884467897466823 0.0
2 0.0023593730657010324 0.0
3 0.002543649354069897 0.0
4 0.002742318343172978 0.0
5 0.0029565041593764955 0.0020981044711329763
6 0.00318741872772397 0.0065113587035161334
7 0.003436368629357208 0.015554912458399652
8 0.0037047624945287577 0.03841701635074519
9 0.003994118973037631 0.08529879901606136
10 0.004306075327187306 0.19642598755607002
11 0.004642396695887449 0.47901895528867017
12 0.005004986082318303 0.8453190565764723
13 0.0053958951216708404 1.0
14 0.0058173356898896375 0.9076834032701491
15 0.006271692419104087 0.7153812762263059
16 0.006761536190563881 0.50311098249168
17 0.007289638681425642 0.31637968456084503
18 0.007858988047700657 0.1572131384748951
19 0.008472805832102312 0.006873100853711474
20 0.009134565192462718 0.0
