 x y
0 90.68079246379574 0.0
1 97.76331794672966 0.0
2 105.39901644297217 0.0
3 113.63109293405006 0.00014331780723754928
4 122.50612687996922 0.008455750627015406
5 132.07433577921677 0.024005732712289504
6 142.3898593138324 0.04908634897886062
7 153.51106568732362 0.13471873880329632
8 165.5008818887743 0.3122895019706199
9 178.42714975187508 0.5903977069150842
10 192.36300982355968 0.8882121103547116
11 207.3873152142871 1.0
12 223.58507777165397 0.861698316015765
13 241.04794910191634 0.6063059835184522
14 259.8747391611773 0.3775707631673235
15 280.1719753505798 0.22386241490505196
16 302.0545052790279 0.1310641347187388
17 325.64614660403964 0.07703332139018274
18 351.0803876277183 0.04478681476173415
19 378.50114261201554 0.02242923683267646
20 408.06356608708023 0.0
