 x y
0 1675.190812503624 0.0
1 1859.2940637835163 0.0
2 2063.6302383094303 0.0
3 2290.4229317008544 0.0
4 2542.1401124451445 0.005242762708000912
5 2821.520978443757 0.026669705949395942
6 3131.6057650893945 0.08684750398905859
7 3475.7688292469375 0.29655801230909506
8 3857.7553691595544 0.6950079781171643
9 4281.722179867692 1.0
10 4752.28288764328 0.9553225438796444
11 5274.558155682353 0.6674264873489857
12 5854.23140739671 0.33074994301344884
13 6497.610673688061 0.0
14 7211.697237229499 0.0
