 x y
0 8.95397429322471e-10 0.0
1 9.653314797230748e-10 0.0
2 1.040727653696152e-09 0.0
3 1.1220125645116339e-09 0.000154000154000154
4 1.2096461456087358e-09 0.003542003542003542
5 1.3041242530318375e-09 0.01078001078001078
6 1.405981471126812e-09 0.03942403942403942
7 1.5157941373732394e-09 0.14006314006314005
8 1.634183603467879e-09 0.3678293678293678
9 1.7618197511115462e-09 0.6931546931546931
10 1.8994247823927343e-09 0.943943943943944
11 2.0477773062150584e-09 1.0
12 2.2077167438907063e-09 0.8841148841148841
13 2.3801480788280166e-09 0.6556556556556556
14 2.56604697718828e-09 0.4298914298914299
15 2.7664653084859156e-09 0.2758912758912759
16 2.9825370973691726e-09 0.16247016247016247
17 3.2154849402582406e-09 0.07838607838607839
18 3.46662692314796e-09 0.013167013167013167
19 3.737384079718049e-09 0.01563101563101563
