 x y
0 0.06108603240170104 0.0
1 0.06585709107224703 0.0
2 0.0710007881339739 0.0
3 0.07654622810647999 0.0
4 0.08252478868647345 0.0
5 0.08897029829181838 0.11544284632853899
6 0.09591922747246726 0.47905627050214483
7 0.10341089527133782 0.8806459752712592
8 0.1114876917027836 1.0
9 0.12019531760750535 0.8508074690890739
10 0.12958304324107178 0.6088821599798133
11 0.1397039870592176 0.37629321221296996
12 0.15061541627736674 0.20704012112036335
13 0.16237907090503276 0.10591723441836992
14 0.1750615130885766 0.04952056522836235
15 0.18873450373900386 0.021826898814029775
16 0.20347540857586957 0.010030280090840274
17 0.2193676358848044 0.007380772142316427
18 0.23650110846562025 0.008074690890739339
19 0.2549727724414134 0.008516275548826646
