 x y
0 0.215851256020152 0.0
1 0.23271008554456735 0.0
2 0.25088565576428246 0.0
3 0.27048080929100693 0.0013364860697028889
4 0.2916064211477073 0.004112264829855042
5 0.31438202613142385 0.01727151228539118
6 0.3389364951755843 0.07371234707515165
7 0.3654087645388653 0.18114526575511464
8 0.3939486219465647 0.32826154004317876
9 0.42471755413269674 0.5622494088619306
10 0.45788966057844893 0.839004831911175
11 0.4936526386171951 1.0
12 0.5322088454800735 0.9965045748946233
13 0.5737764432914886 0.8558651177135808
14 0.6185906334932518 0.6355505294540968
15 0.6669049876820882 0.416880847126555
16 0.7189928823907711 0.24138994551249102
17 0.7751490459312897 0.12028374627326001
18 0.8356912260525339 0.02631849491107227
19 0.9009619878485828 0.04759946540557212
