 x y
0 0.014704733109826226 0.0
1 0.015853230428171418 0.0
2 0.017091429890744216 0.0
3 0.018426337586762685 0.0
4 0.019865506808486172 0.0
5 0.021417080789918615 0.0
6 0.023089838783572167 0.00014532771399505885
7 0.024893245736006736 0.004795814561836942
8 0.026837505843223978 0.03422467664583636
9 0.028933620288947533 0.1338468245894492
10 0.031193449492489398 0.3572155209998546
11 0.033629780218418746 0.6859468100566778
12 0.036256397927759046 0.951969190524633
13 0.03908816478009735 1.0
14 0.04214110372796427 0.8576515041418398
15 0.04543248917931474 0.6271617497456765
16 0.04898094474110403 0.39514605435256506
17 0.05280654859702038 0.20338613573608486
18 0.056930947115631764 0.031754105507920356
19 0.06137747733177438 0.0
