 x y
0 0.00010861758688226743 0.0
1 0.00017379026682357794 0.0
2 0.0002780678314585285 0.0
3 0.00044491397766562637 0.019385026737967916
4 0.0007118710801028844 0.1107397504456328
5 0.0011390076736759692 0.34180035650623886
6 0.0018224345909729092 0.696969696969697
7 0.0029159310469399403 0.9614527629233511
8 0.004665546798016549 1.0
9 0.007464966274605745 0.8901515151515152
10 0.01194409227760649 0.6644385026737968
11 0.019110781628214866 0.4015151515151515
12 0.030577624984198692 0.2199197860962567
13 0.048924798988539825 0.11965240641711229
14 0.07828063681551342 0.06105169340463459
15 0.1252505524177567 0.027406417112299467
16 0.20040333751914846 0.011363636363636364
17 0.32064926591988474 0.004456327985739751
18 0.5130451069715192 0.0015597147950089129
19 0.8208822216770104 0.0
20 1.3134276357162333 0.0
