 x y
0 94.24124177797495 0.0
1 133.31131119953508 0.0
2 188.57885739248343 0.0
3 266.7589504256457 0.005183703164787196
4 377.350561012724 0.017733721353219354
5 533.7906963174499 0.040651145871225904
6 755.087011691127 0.1499636231356857
7 1068.1272625357997 0.37422699163332124
8 1510.9461973356147 0.6283193888686796
9 2137.346823095846 0.8714077846489633
10 3023.437532225508 1.0
11 4276.879359255935 0.9007821025827574
12 6049.966919662204 0.6669698072026192
13 8558.132379814144 0.4358857766460531
14 12106.120711567906 0.2483630411058567
15 17125.016554866204 0.12022553655874862
16 24224.62149449842 0.05256456893415788
17 34267.54565004869 0.020643870498363043
18 48474.015791943326 0.0
19 68570.13428956333 0.0
