 x y
0 22.31287333219782 0.0
1 28.999365785039117 0.0
2 37.689597543718165 0.0
3 48.9840286003872 0.018072289156626505
4 63.66305862354511 0.0852409638554217
5 82.7409494300537 0.20783132530120482
6 107.53590638912155 0.38433734939759034
7 139.76116110083663 0.5981927710843373
8 181.6433487952633 0.7448795180722891
9 236.07635985331152 0.7647590361445784
10 306.8212959694313 0.8156626506024096
11 398.7663471211432 0.9481927710843374
12 518.2645457966595 1.0
13 673.5727359365649 0.8632530120481927
14 875.42208757432 0.5623493975903615
15 1137.7595774380568 0.2789156626506024
16 1478.7116688349781 0.12349397590361445
17 1921.8367772147144 0.04879518072289157
18 2497.753061734455 0.0
19 3246.254016662956 0.0
