 x y
0 703658519.132185 0.0
1 1058641341.9287695 0.0
2 1592706490.9594636 0.0
3 2396197716.7098675 0.0057018279389569005
4 3605035535.522134 0.029347643803454636
5 5423709872.41486 0.10498071440550058
6 8159872070.684071 0.36391078316283754
7 12276377936.175201 0.7908770752976689
8 18469585543.291004 1.0
9 27787152848.70266 0.8160321985577729
10 41805262041.60775 0.5084688914975682
11 62895250329.652695 0.27989267147409025
12 94624751068.24078 0.14321650176085862
13 142361203235.48615 0.06942814019788697
14 214179820373.21033 0.031024652020794904
15 322229613212.9458 0.012912963273520041
16 484788545673.6186 0.0051987254737548205
17 729355479383.0419 0.0018447090390742915
18 1097301947526.2317 0.0
19 1650870663319.5781 0.0
