 x y
0 11348101945.779379 0.0
1 12457092100.628641 0.0
2 13674458014.651443 0.0
3 15010790679.233133 0.0
4 16477716087.491732 0.0041928721174004195
5 18087996379.538807 0.02536687631027254
6 19855640872.13329 0.06918238993710693
7 21796027938.677757 0.20146750524109017
8 23926038799.904026 0.5874213836477987
9 26264204389.21683 1.0
10 28830866570.412968 0.9687631027253669
11 31648355110.35794 0.620754716981132
12 34741181946.268936 0.3186582809224319
13 38136254437.71483 0.13417190775681342
14 41863109458.609474 0.0
15 45954170365.780975 0.0
