 x y
0 0.2052576004835041 0.0
1 0.22128902396903102 0.0
2 0.23857256449366832 0.0
3 0.25720601730816495 0.0
4 0.2772948158558433 0.0035273368606701942
5 0.298952628345391 0.014420583048034029
6 0.32230200091832756 0.030604834526403155
7 0.347475051050372 0.08289241622574955
8 0.37461421511017634 0.21516754850088185
9 0.40387305430532794 0.4146695715323166
10 0.43541712357589446 0.65805581491856
11 0.46942490835196254 0.8897188505031642
12 0.506088834475613 1.0
13 0.5456163570017635 0.9590206452951551
14 0.5882311340386249 0.8092125739184564
15 0.6341742922697026 0.5931113186015147
16 0.6837057913180264 0.3758688660649445
17 0.737105894672579 0.20396306670816475
18 0.7946767554998446 0.05747484178856728
19 0.8567441263134599 0.045440398381574855
