 x y
0 225.02954911489968 0.0
1 232.21680743825996 0.0
2 239.63362086853795 0.0
3 247.28732120664313 0.022727272727272724
4 255.185474425163 0.08333333333333333
5 263.33588814761333 0.17424242424242423
6 271.7466193665699 0.3181818181818182
7 280.42598240831046 0.5151515151515151
8 289.3825571518412 0.7424242424242424
9 298.625197510432 0.946969696969697
10 308.1630401840449 1.0
11 318.0055136913081 0.8863636363636364
12 328.16234768996355 0.6818181818181819
13 338.643582595002 0.44696969696969696
14 349.4595795039934 0.23484848484848486
15 360.62103043942415 0.10606060606060606
16 372.13896891816637 0.04545454545454545
17 384.02478085852687 0.01515151515151515
18 396.2902158356585 0.0
19 408.94739869646037 0.0
20 422.0088415454478 0.0
