 x y
0 1.9226795186280785e-09 0.0
1 2.002224171435385e-09 0.0
2 2.0850597272397323e-09 0.0
3 2.1713223365195813e-09 0.006711409395973154
4 2.2611537825394595e-09 0.04697986577181209
5 2.3547017143884294e-09 0.2080536912751678
6 2.4521198896594743e-09 0.4899328859060403
7 2.553568427169268e-09 0.7919463087248322
8 2.6592140701330914e-09 1.0
9 2.769230460228085e-09 0.9932885906040269
10 2.883798422994648e-09 0.8053691275167786
11 3.00310626504575e-09 0.5503355704697988
12 3.1273500835719465e-09 0.31543624161073824
13 3.2567340886515533e-09 0.16107382550335572
14 3.391470938894959e-09 0.08053691275167786
15 3.5317820909755536e-09 0.03355704697986577
16 3.6778981636209397e-09 0.013422818791946308
17 3.8300593166635486e-09 0.0
18 3.988515645772791e-09 0.0
19 4.1535275935184504e-09 0.0
