 x y
0 0.7514678414731765 0.0
1 0.7919161502331035 0.0
2 0.8345416189342078 0.0
3 0.879461434810141 0.0
4 0.9267990927835179 0.01694915254237288
5 0.9766847349819088 0.056497175141242945
6 1.0292555085285315 0.13559322033898305
7 1.0846559425912894 0.3672316384180791
8 1.143038345726751 0.7457627118644068
9 1.204563224611461 1.0
10 1.2693997253117733 0.943502824858757
11 1.3377260983053538 0.6610169491525424
12 1.4097301885328115 0.3672316384180791
13 1.485609951826715 0.1864406779661017
14 1.5655739991377828 0.0903954802259887
15 1.6498421700544474 0.03954802259887005
16 1.7386461371925308 0.011299435028248588
17 1.8322300431166387 0.0
18 1.9308511715443164 0.0
19 2.034780654678265 0.0
20 2.1443042186112278 0.0
