 x y
0 2242.270741368485 0.0
1 2287.742551308884 0.0
2 2334.136500338514 0.0
3 2381.4712888456165 0.0
4 2429.7659964502895 0.006666666666666666
5 2479.040089695069 0.026666666666666665
6 2529.3134298914656 0.06
7 2580.6062811256256 0.12666666666666665
8 2632.9393184263427 0.26
9 2686.3336360987114 0.4333333333333333
10 2740.8107562267787 0.6533333333333333
11 2796.3926373486283 0.8866666666666666
12 2853.101683307388 1.0
13 2910.960752281729 0.9
14 2969.9931659994995 0.6
15 3030.2227191382026 0.3
16 3091.6736889161148 0.12666666666666665
17 3154.370844877899 0.04666666666666667
18 3218.33945887867 0.0
19 3283.6053152705267 0.0
