 x y
0 7.715151522394861e-10 0.0
1 8.317735110136145e-10 0.0
2 8.96738283902374e-10 0.0
3 9.66777060303634e-10 0.0
4 1.0422861397886863e-09 0.0
5 1.1236927744793714e-09 0.002048181020189213
6 1.2114575865636522e-09 0.007997659221691213
7 1.3060771746286344e-09 0.024773237101336196
8 1.4080869235584162e-09 0.10065346727786989
9 1.5180640338959766e-09 0.2917194967326636
10 1.6366307878101102e-09 0.5924119769823466
11 1.7644580701471825e-09 0.8752560226275237
12 1.902269164490838e-09 1.0
13 2.0508438457088532e-09 0.963815468643324
14 2.2110227921439544e-09 0.8072759192431483
15 2.3837123424140297e-09 0.5955330147273968
16 2.5698896237371007e-09 0.391592704574271
17 2.7706080807985775e-09 0.20072173997854287
18 2.9870034364447316e-09 0.015312591436652687
19 3.2203001179296983e-09 0.046230371598556516
