 x y
0 4.105871941627181e-05 0.0
1 6.156901419608592e-05 0.0
2 9.232493275412618e-05 0.0
3 0.0001384445295957947 0.0072944780800933695
4 0.0002076025099963506 0.0207892625282661
5 0.00031130736824789635 0.022977605952294113
6 0.0004668165020121141 0.028010795827558537
7 0.0007000079945981128 0.07885330804580931
8 0.0010496869549152217 0.25603618061127725
9 0.0015740430278253872 0.5581734626887446
10 0.002360333661235047 0.8726384127215697
11 0.0035394045104701326 1.0
12 0.005307463302532132 0.7840105040484353
13 0.00795873052215318 0.4440878255160843
14 0.011934400280079785 0.2171566124443796
15 0.017896058881339657 0.09541177328762127
16 0.026835778586960124 0.03946312641330512
17 0.04024120713635236 0.01502662484499234
18 0.06034312537433452 0.0
19 0.09048666874243069 0.0
