 x y
0 0.002383629821904001 0.0
1 0.002569800658051652 0.0
2 0.002770512166544235 0.0
3 0.002986900030911017 0.0
4 0.0032201886360183176 0.0
5 0.003471697995991763 0.0070651136146648846
6 0.0037428512232364343 0.04305900324613328
7 0.004035182580816776 0.10817261791101776
8 0.004350346163758956 0.21873209852969258
9 0.004690125258396977 0.42066068359747943
10 0.005056442432720428 0.708038953599389
11 0.00545137041481795 0.9514989497804085
12 0.005877143820969812 1.0
13 0.006336171799750494 0.8683406530456367
14 0.006831051663685265 0.6506587741073133
15 0.007364583585592602 0.4342180637769715
16 0.007939786442768576 0.2663738781745274
17 0.008559914898664166 0.14034752721023486
18 0.009228477818708562 0.03322512889058621
19 0.009949258124480477 0.02157723887721978
