 x y
0 0.0019949196125129856 0.0
1 0.0030623878990764975 0.0
2 0.004701051403568332 0.0
3 0.0072165529081591176 0.015167642362959022
4 0.011078082625671688 0.07796700372538586
5 0.01700589134771752 0.18786588610963278
6 0.026105631299427032 0.3241085683874402
7 0.04007458189676684 0.4656732304417244
8 0.06151822554223848 0.6410324640766365
9 0.09443622103443707 0.8592336349121875
10 0.14496841813393668 1.0
11 0.2225400595878596 0.9909526343799894
12 0.3416197731813055 0.8424693986162852
13 0.524418253704886 0.5934007450771688
14 0.8050309917890076 0.33688131985098463
15 1.2357977495297 0.1585949973390101
16 1.8970649494484766 0.06812134113890368
17 2.9121718531981027 0.026343799893560407
18 4.470455745347482 0.0
19 6.862567038810953 0.0
