 x y
0 66.0137569715168 0.0
1 72.89040276777344 0.0
2 80.48338799957499 0.0
3 88.8673336670602 0.0032573289902280127
4 98.12463403173727 0.02280130293159609
5 108.34626635626496 0.06188925081433225
6 119.6326849947372 0.257328990228013
7 132.09480862025552 0.7133550488599348
8 145.8551102918864 1.0
9 161.0488210737773 0.8175895765472313
10 177.8252590351391 0.4788273615635179
11 196.34929669201534 0.23778501628664495
12 216.80298131229333 0.10423452768729641
13 239.38732400771633 0.04560260586319218
14 264.32427519540676 0.026058631921824102
15 291.8589058430061 0.016286644951140065
16 322.26181593387275 0.0065146579804560255
17 355.831793821844 0.0
18 392.8987526106795 0.0
19 433.8269724158408 0.0
